ParentEduc,PracticeSport,NrSiblings,WklyStudyHours,MathScore,ReadingScore,ExamScore,Gender_male,LunchType_standard,TestPrep_none,IsFirstChild_yes,TransportMeans_school_bus,EthnicGroup_group b,EthnicGroup_group c,EthnicGroup_group d,EthnicGroup_group e,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,Result,Cluster,LearnerCategory
2,1,4.0,7.5,60,52.0,54.0,1,0,0,1,0,0,0,0,1,1,0,0,Fail,2,At-Risk
5,1,0.0,7.5,66,82.0,82.0,0,1,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
3,1,2.0,7.5,82,84.0,86.0,0,0,1,0,0,0,1,0,0,1,0,0,Pass,2,At-Risk
1,0,2.0,7.5,65,72.0,75.0,0,1,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
3,1,1.0,2.5,82,76.0,74.0,1,0,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
1,2,6.0,7.5,59,70.0,71.0,0,0,1,1,1,0,1,0,0,0,1,0,Pass,2,At-Risk
4,1,5.0,2.5,50,44.0,42.0,1,0,1,0,0,0,0,1,0,0,0,0,Fail,2,At-Risk
2,2,2.0,7.5,50,59.0,65.0,0,1,0,1,1,0,0,0,1,1,0,0,Fail,0,High-Performer
1,2,1.0,2.5,58,66.0,75.0,0,1,0,1,0,1,0,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,12.0,84,80.0,74.0,1,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
2,1,5.0,7.5,78,94.0,93.0,0,1,1,0,0,0,1,0,0,0,0,0,Pass,1,Average
3,2,3.0,2.5,66,76.0,83.0,0,1,0,0,1,1,0,0,0,1,0,0,Pass,0,High-Performer
3,1,1.0,7.5,70,73.0,71.0,0,1,1,0,1,0,0,0,0,1,0,0,Pass,1,Average
2,0,1.0,2.5,67,79.0,76.0,0,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
4,1,1.0,2.5,58,77.0,74.0,0,0,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,12.0,66,65.0,67.0,0,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
3,2,1.0,2.5,62,67.0,64.0,0,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,1,2.0,12.0,72,70.0,69.0,1,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
3,2,1.0,7.5,77,96.0,96.0,0,0,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
3,1,4.0,7.5,65,62.0,68.0,1,0,0,1,1,0,1,0,0,1,0,0,Fail,0,High-Performer
5,1,1.0,12.0,65,62.0,65.0,1,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
2,1,1.0,7.5,65,64.0,69.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,1.0,12.0,61,76.0,77.0,0,1,1,1,0,1,0,0,0,0,1,0,Pass,1,Average
1,2,0.0,7.5,59,57.0,59.0,0,1,1,1,1,0,0,0,1,0,1,0,Fail,1,Average
2,1,3.0,2.5,59,58.0,61.0,1,0,0,0,1,0,0,1,0,0,1,0,Fail,0,High-Performer
1,0,1.0,7.5,51,58.0,59.0,0,0,0,1,0,1,0,0,0,1,0,0,Fail,0,High-Performer
2,2,4.0,2.5,63,63.0,68.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
1,1,1.0,12.0,38,56.0,53.0,0,1,1,1,0,0,0,0,1,1,0,0,Fail,1,Average
2,2,2.0,7.5,81,74.0,74.0,1,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
4,2,1.0,12.0,77,71.0,66.0,1,1,1,1,0,0,1,0,0,0,0,0,Fail,1,Average
1,2,1.0,12.0,33,49.0,50.0,0,0,1,0,1,0,0,1,0,0,0,0,Fail,2,At-Risk
1,1,0.0,12.0,36,41.0,32.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,1.0,2.5,43,50.0,44.0,0,0,1,1,0,0,1,0,0,0,0,0,Fail,2,At-Risk
2,1,1.0,2.5,61,72.0,70.0,0,0,1,1,1,0,0,0,0,1,0,0,Pass,2,At-Risk
1,1,3.0,2.5,82,72.0,77.0,1,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
3,1,2.0,7.5,78,78.0,75.0,1,0,1,0,1,1,0,0,0,1,0,0,Pass,2,At-Risk
2,1,2.0,7.5,85,68.0,69.0,1,1,1,1,0,0,0,1,0,0,1,0,Pass,1,Average
4,1,3.0,7.5,75,88.0,81.0,0,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
1,1,4.0,7.5,68,81.0,75.0,0,1,1,0,1,0,1,0,0,0,1,0,Pass,1,Average
2,1,3.0,12.0,71,75.0,76.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,3.0,7.5,70,82.0,82.0,0,0,1,1,1,0,0,1,0,1,0,0,Pass,2,At-Risk
2,2,3.0,12.0,66,78.0,75.0,0,1,0,0,1,0,0,0,0,0,0,0,Pass,0,High-Performer
2,2,2.0,2.5,43,63.0,64.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,0,3.0,7.5,58,72.0,68.0,0,1,0,0,1,1,0,0,0,1,0,0,Fail,0,High-Performer
2,1,2.0,12.0,61,56.0,56.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
1,1,4.0,2.5,64,54.0,53.0,1,1,0,0,1,1,0,0,0,1,0,0,Fail,0,High-Performer
1,1,2.0,7.5,71,75.0,73.0,0,0,1,1,1,1,0,0,0,1,0,0,Pass,2,At-Risk
1,1,4.0,12.0,66,60.0,57.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,0,4.0,7.5,62,49.0,45.0,1,1,0,0,0,0,0,0,1,1,0,0,Fail,0,High-Performer
1,2,0.0,7.5,80,79.0,77.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
5,1,5.0,7.5,65,65.0,55.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,2.0,12.0,59,72.0,63.0,0,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
1,2,1.0,7.5,85,82.0,82.0,1,1,0,0,0,1,0,0,0,0,0,0,Pass,0,High-Performer
1,1,4.0,7.5,89,91.0,90.0,0,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
1,0,2.0,7.5,52,54.0,51.0,0,1,1,0,1,0,0,0,1,1,0,0,Fail,1,Average
1,0,0.0,7.5,80,87.0,88.0,1,0,0,1,0,0,0,1,0,0,1,0,Pass,0,High-Performer
2,0,2.0,12.0,58,67.0,65.0,0,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
3,1,0.0,7.5,60,58.0,58.0,1,1,1,1,1,0,0,1,0,0,1,0,Fail,1,Average
5,2,3.0,7.5,59,54.0,55.0,1,0,1,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
3,2,1.0,7.5,44,56.0,50.0,0,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
1,2,3.0,2.5,70,64.0,63.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
4,1,2.0,7.5,59,70.0,63.0,0,1,1,1,0,0,1,0,0,0,0,0,Fail,1,Average
2,1,0.0,7.5,38,47.0,49.0,0,0,0,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
1,2,1.0,12.0,63,71.0,67.0,1,1,1,1,1,0,1,0,0,0,0,0,Fail,1,Average
3,1,2.0,7.5,55,51.0,49.0,1,0,1,1,0,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,49,58.0,55.0,0,0,0,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,12.0,85,83.0,80.0,1,1,0,0,1,0,0,0,1,0,1,0,Pass,0,High-Performer
1,1,2.0,2.5,49,62.0,63.0,0,0,0,1,1,0,0,0,0,1,0,0,Fail,0,High-Performer
3,1,1.0,2.5,50,46.0,43.0,1,0,1,1,0,0,0,1,0,0,1,0,Fail,2,At-Risk
1,2,1.0,2.5,64,57.0,56.0,1,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
1,2,3.0,7.5,53,54.0,49.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
2,0,3.0,7.5,44,61.0,53.0,0,1,1,0,1,0,0,0,0,0,1,0,Fail,1,Average
1,0,3.0,2.5,30,27.5,26.5,1,1,1,1,1,0,0,0,0,0,1,0,Fail,1,Average
3,1,3.0,7.5,74,82.0,78.0,0,1,1,1,1,0,1,0,0,0,0,0,Pass,1,Average
1,1,1.0,12.0,91,98.0,99.0,0,1,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,62,73.0,71.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
4,1,3.0,7.5,76,92.0,100.0,0,1,0,0,1,0,0,1,0,0,0,0,Pass,0,High-Performer
1,1,2.0,7.5,95,88.0,82.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
3,1,1.0,7.5,64,67.0,75.0,0,1,1,0,0,0,1,0,0,0,0,0,Pass,1,Average
1,0,1.0,2.5,73,79.0,79.0,0,0,1,1,1,0,0,1,0,1,0,0,Pass,2,At-Risk
1,1,3.0,7.5,71,54.0,60.0,1,1,1,1,1,0,0,1,0,0,1,0,Fail,1,Average
4,2,2.0,7.5,86,80.0,75.0,1,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
2,1,1.0,12.0,63,82.0,79.0,0,1,0,1,0,0,0,0,0,0,0,0,Pass,0,High-Performer
4,2,2.0,2.5,92,80.0,86.0,1,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
1,2,3.0,2.5,73,72.0,67.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
1,1,1.0,7.5,57,75.0,78.0,0,0,0,0,1,0,0,0,0,0,1,0,Pass,0,High-Performer
2,2,6.0,7.5,58,61.0,69.0,1,1,0,0,0,0,0,1,0,0,0,0,Pass,0,High-Performer
5,1,3.0,7.5,46,61.0,62.0,0,1,0,0,1,0,1,0,0,0,1,0,Fail,0,High-Performer
5,0,2.0,7.5,76,91.0,82.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
1,2,3.0,12.0,47,46.0,44.0,1,0,0,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,0,4.0,2.5,45,59.0,57.0,0,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,0,0.0,7.5,58,54.0,53.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
4,2,1.0,7.5,54,63.0,74.0,0,0,1,0,1,0,0,1,0,0,0,0,Pass,2,At-Risk
2,2,3.0,7.5,84,84.0,88.0,0,1,1,0,0,0,0,0,0,0,0,0,Pass,1,Average
2,1,0.0,2.5,68,73.0,73.0,1,1,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
1,2,5.0,7.5,76,74.0,72.0,1,0,1,0,0,0,1,0,0,1,0,0,Pass,2,At-Risk
1,0,3.0,2.5,64,57.0,57.0,1,1,1,0,0,0,0,0,1,0,1,0,Fail,1,Average
2,1,0.0,2.5,76,81.0,83.0,0,0,1,1,1,0,1,0,0,0,1,0,Pass,2,At-Risk
1,1,3.0,12.0,39,47.0,38.0,1,0,1,0,1,0,0,1,0,1,0,0,Fail,2,At-Risk
3,1,1.0,7.5,67,75.0,63.0,1,0,1,0,1,0,0,1,0,1,0,0,Fail,2,At-Risk
4,1,0.0,7.5,98,93.0,86.0,1,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
4,1,2.0,2.5,64,66.0,63.0,1,1,0,1,1,1,0,0,0,0,1,0,Fail,0,High-Performer
3,1,0.0,2.5,85,81.0,86.0,1,1,0,1,0,0,0,1,0,0,1,0,Pass,0,High-Performer
4,2,4.0,7.5,55,59.0,54.0,0,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
2,2,3.0,12.0,47,58.0,56.0,0,0,1,0,1,0,0,0,0,1,0,0,Fail,2,At-Risk
2,1,2.0,2.5,78,71.0,72.0,1,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
5,0,1.0,12.0,73,81.0,86.0,0,0,1,1,0,0,1,0,0,0,0,0,Pass,2,At-Risk
1,0,0.0,7.5,43,62.0,50.0,0,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
4,2,2.0,2.5,67,69.0,65.0,1,1,1,0,1,0,1,0,0,0,1,0,Fail,1,Average
3,1,2.0,7.5,81,77.0,72.0,1,1,1,0,0,1,0,0,0,0,1,0,Pass,1,Average
4,2,3.0,7.5,88,89.0,93.0,0,0,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
4,0,0.0,7.5,70,62.0,68.0,1,0,0,1,1,0,0,1,0,1,0,0,Fail,0,High-Performer
4,1,6.0,12.0,100,100.0,99.0,1,1,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,3.0,7.5,54,68.0,75.0,0,0,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
4,1,2.0,7.5,69,75.0,74.0,0,1,1,1,1,1,0,0,0,0,0,0,Pass,1,Average
2,1,1.0,7.5,70,70.0,67.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
4,1,4.0,2.5,96,98.0,98.0,1,1,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
2,0,2.0,7.5,78,65.0,64.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
1,1,2.0,12.0,52,55.0,47.0,1,1,1,1,0,1,0,0,0,0,0,0,Fail,1,Average
4,0,1.0,7.5,74,73.0,73.0,1,1,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,2.0,2.5,71,74.0,72.0,1,1,1,1,1,0,0,1,0,0,0,0,Pass,1,Average
1,2,1.0,2.5,59,48.0,47.0,1,1,1,1,1,1,0,0,0,0,1,0,Fail,1,Average
2,1,1.0,7.5,80,70.0,72.0,1,1,1,1,0,0,0,1,0,0,0,0,Pass,1,Average
2,1,2.0,7.5,75,72.0,72.0,1,0,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,2.0,7.5,67,72.0,69.0,0,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
1,1,4.0,12.0,46,48.0,45.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
5,2,2.0,7.5,57,63.0,68.0,0,1,1,1,0,0,1,0,0,0,1,0,Fail,1,Average
2,1,1.0,7.5,80,67.0,69.0,1,1,0,1,1,0,0,0,1,0,0,0,Pass,0,High-Performer
1,1,2.0,12.0,77,82.0,81.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,1,0.0,2.5,45,47.0,48.0,1,0,1,1,0,0,0,1,0,1,0,0,Fail,2,At-Risk
1,2,2.0,2.5,70,59.0,64.0,1,1,1,1,0,0,0,1,0,0,1,0,Fail,1,Average
2,1,1.0,7.5,85,73.0,79.0,1,1,1,1,1,1,0,0,0,0,1,0,Pass,1,Average
2,1,1.0,2.5,64,70.0,63.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
3,2,1.0,12.0,61,64.0,66.0,0,0,1,0,1,0,0,0,0,0,0,0,Fail,2,At-Risk
2,2,4.0,7.5,59,51.0,52.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
3,1,0.0,2.5,48,59.0,59.0,0,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
3,2,0.0,7.5,100,96.0,100.0,1,1,0,1,1,0,0,0,1,0,1,0,Pass,0,High-Performer
4,1,4.0,12.0,57,76.0,72.0,0,0,1,0,1,0,0,1,0,0,1,0,Pass,2,At-Risk
4,1,3.0,2.5,69,73.0,74.0,1,1,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
3,2,2.0,7.5,83,79.0,76.0,1,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
2,1,2.0,7.5,69,66.0,65.0,1,0,0,0,0,0,1,0,0,1,0,0,Fail,0,High-Performer
3,0,4.0,7.5,68,77.0,75.0,1,0,1,1,1,1,0,0,0,0,1,0,Pass,2,At-Risk
3,1,1.0,7.5,37,45.0,45.0,1,1,0,1,1,1,0,0,0,1,0,0,Fail,0,High-Performer
1,2,1.0,7.5,97,77.0,68.0,1,1,1,1,1,0,0,0,1,1,0,0,Fail,1,Average
1,2,3.0,2.5,80,76.0,70.0,1,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
4,1,3.0,7.5,93,88.0,81.0,1,1,1,0,0,1,0,0,0,0,1,0,Pass,1,Average
1,1,6.0,7.5,66,81.0,80.0,0,0,1,1,1,0,0,0,1,1,0,0,Pass,2,At-Risk
1,1,0.0,2.5,63,75.0,75.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,1,1.0,7.5,40,59.0,50.0,0,0,1,0,1,0,0,0,0,0,0,0,Fail,2,At-Risk
1,1,1.0,2.5,69,73.0,81.0,0,1,1,1,0,0,1,0,0,0,1,0,Pass,1,Average
3,2,1.0,2.5,61,62.0,62.0,0,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
2,0,3.0,7.5,48,52.0,49.0,0,1,1,1,0,1,0,0,0,1,0,0,Fail,1,Average
3,1,2.0,12.0,80,61.0,67.0,1,1,0,0,1,0,0,0,1,1,0,0,Fail,0,High-Performer
3,2,2.0,2.5,77,82.0,80.0,0,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
1,0,0.0,7.5,67,55.0,58.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
5,2,4.0,7.5,84,91.0,97.0,0,0,0,0,1,1,0,0,0,0,1,0,Pass,0,High-Performer
1,1,3.0,7.5,53,68.0,60.0,0,0,1,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,1.0,2.5,86,80.0,82.0,1,1,0,0,0,0,0,0,1,0,1,0,Pass,0,High-Performer
4,2,3.0,7.5,32,50.0,55.0,0,0,1,0,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,1.0,7.5,63,71.0,69.0,0,1,1,0,0,1,0,0,0,0,1,0,Pass,1,Average
1,1,1.0,7.5,70,71.0,66.0,0,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
1,2,1.0,7.5,86,90.0,97.0,0,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,57,65.0,69.0,0,0,1,0,0,0,0,1,0,1,0,0,Pass,2,At-Risk
3,2,5.0,2.5,65,81.0,83.0,0,0,1,0,1,0,0,1,0,1,0,0,Pass,2,At-Risk
4,1,2.0,2.5,89,98.0,98.0,1,1,0,0,1,0,0,1,0,0,0,0,Pass,0,High-Performer
1,2,1.0,7.5,77,83.0,82.0,0,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,2.0,7.5,56,54.0,53.0,1,1,1,0,1,0,0,1,0,0,1,0,Fail,1,Average
2,1,0.0,12.0,42,47.0,45.0,1,0,1,1,0,1,0,0,0,1,0,0,Fail,2,At-Risk
2,1,3.0,7.5,58,64.0,56.0,1,0,0,0,1,1,0,0,0,0,1,0,Fail,0,High-Performer
3,1,2.0,7.5,59,62.0,63.0,0,1,1,1,1,0,0,0,1,0,0,0,Fail,1,Average
2,2,3.0,12.0,73,66.0,71.0,1,0,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,1.0,12.0,85,75.0,72.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
2,2,5.0,2.5,63,68.0,67.0,0,1,1,1,0,0,0,0,1,0,0,0,Fail,1,Average
2,2,3.0,7.5,35,55.0,57.0,0,0,0,1,0,1,0,0,0,0,0,0,Fail,0,High-Performer
1,1,3.0,7.5,67,53.0,56.0,1,1,1,0,0,0,0,1,0,0,0,0,Fail,1,Average
1,1,1.0,2.5,75,85.0,87.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
1,2,2.0,7.5,50,49.0,43.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
2,2,1.0,12.0,75,64.0,64.0,1,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
1,0,1.0,7.5,61,61.0,60.0,1,1,1,0,1,1,0,0,0,0,0,0,Fail,1,Average
1,2,2.0,7.5,79,79.0,79.0,1,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,1.0,2.5,65,89.0,88.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,2,1.0,7.5,74,82.0,84.0,1,0,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
4,2,4.0,7.5,66,60.0,57.0,0,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
4,0,1.0,2.5,47,44.0,42.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
4,1,3.0,7.5,45,36.0,43.0,1,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
1,1,5.0,12.0,96,90.0,84.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,0,1.0,7.5,49,55.0,47.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
3,1,2.0,7.5,60,60.0,50.0,1,0,1,0,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,1.0,12.0,64,77.0,76.0,0,0,1,0,0,0,0,1,0,1,0,0,Pass,2,At-Risk
2,1,3.0,7.5,76,72.0,70.0,1,1,1,1,1,0,0,1,0,0,0,0,Pass,1,Average
2,0,6.0,7.5,94,95.0,95.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,1.0,12.0,70,81.0,77.0,0,0,1,1,1,0,0,1,0,0,1,0,Pass,2,At-Risk
1,1,2.0,7.5,75,83.0,87.0,0,1,1,0,1,0,0,1,0,0,1,0,Pass,1,Average
1,2,2.0,7.5,71,70.0,67.0,1,1,0,0,1,0,1,0,0,0,0,0,Fail,0,High-Performer
1,1,1.0,7.5,71,64.0,67.0,1,1,0,1,0,0,0,0,0,0,0,0,Fail,0,High-Performer
5,2,1.0,7.5,84,100.0,100.0,0,0,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
3,2,2.0,2.5,76,78.0,83.0,0,1,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
4,2,2.0,7.5,76,80.0,86.0,0,0,0,0,0,1,0,0,0,0,0,1,Pass,0,High-Performer
1,1,4.0,7.5,54,76.0,73.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
1,2,1.0,7.5,72,75.0,70.0,0,0,1,0,1,0,0,0,1,0,1,0,Pass,2,At-Risk
2,1,3.0,2.5,67,63.0,64.0,1,0,0,0,0,0,1,0,0,0,0,1,Fail,0,High-Performer
1,0,0.0,2.5,58,65.0,59.0,0,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
1,2,1.0,7.5,47,40.0,39.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
3,2,2.0,12.0,65,55.0,54.0,1,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
2,1,1.0,7.5,81,81.0,82.0,1,1,0,0,1,0,1,0,0,0,0,0,Pass,0,High-Performer
1,1,2.0,7.5,79,86.0,90.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,2.0,2.5,50,58.0,49.0,1,0,1,0,0,0,0,1,0,1,0,0,Fail,2,At-Risk
3,0,2.0,7.5,56,42.0,41.0,1,1,1,1,0,0,0,1,0,0,1,0,Fail,1,Average
1,2,4.0,2.5,82,85.0,92.0,0,1,0,0,1,1,0,0,0,0,0,0,Pass,0,High-Performer
5,2,2.0,7.5,86,92.0,88.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
2,1,1.0,7.5,66,77.0,69.0,1,0,1,1,1,1,0,0,0,1,0,0,Pass,2,At-Risk
1,0,0.0,7.5,26,37.0,34.0,0,0,1,1,0,0,0,1,0,1,0,0,Fail,2,At-Risk
4,0,1.0,7.5,58,75.0,73.0,0,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
3,1,2.0,12.0,86,86.0,95.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,4.0,7.5,33,40.0,41.0,0,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
2,2,0.0,2.5,68,68.0,62.0,1,0,1,1,1,0,0,0,0,1,0,0,Fail,2,At-Risk
2,2,1.0,7.5,73,69.0,69.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
3,2,6.0,7.5,75,66.0,61.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
1,1,0.0,7.5,84,92.0,84.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
5,2,0.0,7.5,89,71.0,80.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
3,1,1.0,12.0,70,60.0,62.0,1,1,1,0,0,0,0,0,1,0,0,0,Fail,1,Average
3,1,2.0,7.5,70,68.0,71.0,1,1,1,1,0,0,0,0,0,1,0,0,Pass,1,Average
4,2,1.0,12.0,70,82.0,88.0,0,1,0,0,1,1,0,0,0,1,0,0,Pass,0,High-Performer
1,2,3.0,2.5,77,76.0,76.0,0,1,1,1,1,0,0,0,1,0,1,0,Pass,1,Average
3,2,5.0,2.5,91,76.0,80.0,1,1,1,1,0,0,1,0,0,0,0,0,Pass,1,Average
2,1,5.0,7.5,55,58.0,50.0,1,0,1,1,1,0,0,0,0,0,1,0,Fail,2,At-Risk
5,2,1.0,7.5,94,90.0,85.0,1,0,1,1,1,0,0,0,1,1,0,0,Pass,2,At-Risk
1,1,6.0,7.5,76,73.0,69.0,1,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
1,1,3.0,7.5,54,59.0,62.0,0,1,1,0,1,0,0,0,1,1,0,0,Fail,1,Average
3,2,0.0,2.5,83,94.0,91.0,0,0,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,0.0,7.5,62,63.0,59.0,1,0,1,1,1,0,1,0,0,0,0,0,Fail,2,At-Risk
1,1,4.0,7.5,70,67.0,70.0,1,0,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,0,4.0,12.0,59,55.0,43.0,1,1,1,0,1,1,0,0,0,0,1,0,Fail,1,Average
1,1,4.0,2.5,68,69.0,69.0,1,1,1,1,1,1,0,0,0,0,1,0,Pass,1,Average
2,0,5.0,12.0,87,78.0,73.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
2,2,0.0,7.5,54,57.0,59.0,0,1,1,1,1,0,0,0,1,0,1,0,Fail,1,Average
3,0,2.0,7.5,74,69.0,69.0,1,0,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,1,2.0,2.5,65,76.0,74.0,0,0,1,1,0,0,0,0,1,1,0,0,Pass,2,At-Risk
1,1,2.0,12.0,67,59.0,63.0,1,0,1,0,1,0,1,0,0,0,0,0,Fail,2,At-Risk
1,1,3.0,7.5,48,54.0,62.0,0,1,0,0,0,0,0,1,0,1,0,0,Fail,0,High-Performer
4,1,2.0,7.5,100,92.0,87.0,1,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
1,2,5.0,7.5,81,87.0,82.0,0,0,1,1,1,0,0,0,1,1,0,0,Pass,2,At-Risk
3,1,2.0,7.5,71,79.0,79.0,0,1,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
